#Reg ID	X(")	Y(")	LogAge	[Fe/H]VI	logg	E(B-V)	V	eV	VI	eVI	RA(deg)	Dec(deg)
6 4517 -11.30870 30.51320 6.60000 -0.37920 0.69176 3.00000 22.70 0.20 1.53 0.215407 0.4943913 -15.4723648
6 77311 -11.12100 -259.64001 8.45000 -0.20018 1.17821 0.03435 22.492 0.010 1.383 0.011 0.48888 -15.53294
6 4500 -11.10310 126.79800 7.95000 0.59094 1.94357 0.03800 22.88 0.09 1.09 0.114018 0.4943342 -15.4991105
6 77347 -11.04700 38.92000 6.60000 -0.37920 0.69176 3.00000 22.764 0.010 1.299 0.013 0.48892 -15.45003
6 4475 -10.47420 93.81640 9.95000 -1.22292 0.43277 0.03800 22.59 0.11 1.56 0.1253 0.4941595 -15.4899490
6 4463 -10.32050 90.41220 9.05000 -0.95842 0.97669 0.03800 22.50 0.11 1.32 0.130384 0.4941168 -15.4890034
6 4459 -10.21430 73.68520 8.20000 -0.20225 1.46055 0.03800 22.62 0.07 1.25 0.0921954 0.4940873 -15.4843570
6 4448 -10.08680 85.90140 10.20000 -1.15566 -0.01773 0.03800 22.39 0.12 1.81 0.13 0.4940519 -15.4877504
6 77765 -10.04300 -29.66100 9.65000 -1.21278 0.98269 0.03807 22.979 0.008 1.295 0.012 0.48921 -15.46908
6 4444 -10.03070 85.83440 9.50000 -1.16303 0.16698 0.03800 22.23 0.05 1.75 0.0583095 0.4940363 -15.4877318
6 77819 -9.90600 -327.32501 8.90000 -0.45448 1.24086 0.03353 22.934 0.008 1.323 0.010 0.48921 -15.55175
6 77827 -9.88600 -569.05499 7.65000 0.33051 1.65096 0.71223 22.351 0.008 1.426 0.010 0.48925 -15.61892
6 77863 -9.80100 -421.32300 9.70000 -1.21398 0.82673 0.03229 22.789 0.004 1.352 0.006 0.48925 -15.57786
6 4428 -9.58932 122.21600 10.10000 -0.98022 0.39305 0.03800 22.88 0.09 1.65 0.102956 0.4939137 -15.4978377
6 78094 -9.22800 11.13600 9.50000 -0.96022 0.95317 0.03721 23.008 0.012 1.370 0.015 0.48942 -15.45775
6 4411 -9.19656 -53.03050 9.45000 -0.70798 0.33167 0.03800 22.76 0.16 1.82 0.17088 0.4938046 -15.4491582
6 78147 -9.09000 235.10699 8.05000 0.32976 1.64538 0.03387 23.031 0.010 1.339 0.013 0.48946 -15.39553
6 4404 -8.84916 10.23700 9.50000 -0.95930 -0.14702 0.03800 22.44 0.07 2.14 0.0761577 0.4937081 -15.4667325
6 4394 -8.55144 -30.15110 8.10000 -0.47005 1.95748 0.03800 22.99 0.09 1.01 0.120416 0.4936254 -15.4555136
6 78560 -8.10200 496.41800 9.65000 -0.96117 0.81635 0.03205 22.897 0.008 1.403 0.009 0.48975 -15.32294
6 4362 -7.91172 31.59290 6.60000 -0.37920 0.69176 3.00000 22.83 0.19 1.48 0.210238 0.4934477 -15.4726647
6 78779 -7.54300 304.29599 8.00000 0.30925 2.00044 0.03387 23.026 0.012 1.058 0.014 0.48992 -15.37631
6 4347 -7.51572 -47.94010 8.70000 -0.96490 1.57125 0.03800 22.95 0.20 1.1 0.244131 0.4933377 -15.4505722
6 78820 -7.43700 -66.45900 9.90000 -1.22060 0.69449 0.03768 22.826 0.014 1.424 0.015 0.48996 -15.47931
6 4335 -7.37532 89.53600 9.25000 -0.95851 0.97293 0.03800 22.73 0.08 1.33 0.1 0.4932987 -15.4887600
6 4328 -7.22376 17.43300 9.50000 -1.16303 0.41238 0.03800 22.43 0.08 1.58 0.0894427 0.4932566 -15.4687314
6 4326 -7.20072 5.00724 9.00000 -0.45313 0.18691 0.03800 22.34 0.07 2.12 0.0761577 0.4932502 -15.4652798
6 78948 -7.12400 231.64101 10.25000 -1.24612 0.70150 0.03482 23.043 0.009 1.378 0.012 0.49004 -15.39650
6 4310 -6.74676 -12.03050 8.10000 0.05884 1.29848 0.03800 22.51 0.07 1.41 0.0860233 0.4931241 -15.4605471
6 79119 -6.67100 -179.75700 8.15000 -0.20315 1.62946 0.03692 22.716 0.009 1.174 0.012 0.49017 -15.51078
6 79122 -6.66300 -193.81700 7.80000 0.31029 1.67124 0.14106 22.891 0.010 1.366 0.011 0.49017 -15.51467
6 79258 -6.35000 -210.88800 9.60000 -1.21171 0.58360 0.05692 22.517 0.005 1.500 0.007 0.49025 -15.51942
6 4292 -6.28092 140.07201 8.40000 -1.21901 1.32705 0.03800 22.08 0.05 1.12 0.0640312 0.4929947 -15.5027978
6 4289 -6.17904 171.64700 8.80000 -0.70885 1.24712 0.03800 22.68 0.08 1.25 0.0943398 0.4929664 -15.5115686
6 4277 -5.95584 -0.81828 9.65000 -0.96119 0.86530 0.03800 22.97 0.10 1.39 0.122066 0.4929044 -15.4636616
6 4269 -5.86080 -73.74920 8.15000 -0.46680 1.72864 0.03800 22.78 0.16 1.1 0.206155 0.4928780 -15.4434030
6 79470 -5.81200 150.86099 9.65000 -1.21273 0.70423 0.04549 22.650 0.005 1.431 0.010 0.49042 -15.41892
6 4254 -5.53860 79.52870 9.25000 -0.95841 0.38146 0.03800 22.19 0.13 1.65 0.143178 0.4927885 -15.4859802
6 4247 -5.39532 -2.34180 8.00000 0.04730 1.54168 0.03800 22.64 0.08 1.28 0.1 0.4927487 -15.4632384
6 79707 -5.23000 339.36301 9.40000 -0.95903 0.77753 0.03327 22.637 0.006 1.421 0.007 0.49058 -15.36656
6 4240 -5.13720 153.02699 8.15000 -0.20382 1.39846 0.04549 22.36 0.06 1.26 0.0781025 0.4926770 -15.5063963
6 4239 -5.12280 -9.78120 8.15000 -0.71739 1.57308 0.03800 22.41 0.11 1.1 0.170294 0.4926730 -15.4611719
6 79764 -5.11100 -64.77900 8.85000 -0.96121 1.32151 0.03807 22.729 0.011 1.189 0.014 0.49062 -15.47883
6 79929 -4.68100 -74.88900 10.00000 -1.22587 0.70760 0.03768 22.909 0.009 1.412 0.011 0.49075 -15.48164
6 79975 -4.58600 -133.74001 9.10000 -0.95796 0.74001 0.08739 22.436 0.011 1.492 0.012 0.49075 -15.49797
6 80040 -4.44500 103.02400 9.55000 -1.19439 0.72857 0.03549 22.579 0.013 1.404 0.017 0.49079 -15.43222
6 80069 -4.37600 278.18201 10.30000 -1.25139 0.66807 0.03387 23.013 0.007 1.404 0.009 0.49083 -15.38356
6 80143 -4.16000 -34.03700 9.55000 -0.95964 0.65429 0.03807 22.678 0.008 1.492 0.010 0.49087 -15.47028
6 4184 -4.15548 146.29900 9.85000 -0.71401 -0.05509 0.04549 22.10 0.05 1.68 0.0583095 0.4924043 -15.5045276
6 80295 -3.75400 110.26900 8.80000 -0.70888 1.35897 0.03549 22.834 0.014 1.207 0.020 0.49100 -15.43019
6 4159 -3.67632 -23.74780 9.35000 -0.95911 1.07880 0.03800 22.97 0.09 1.29 0.108167 0.4922712 -15.4572923
6 80358 -3.59400 -291.76700 9.45000 -1.21051 0.83854 0.03435 22.645 0.008 1.361 0.009 0.49104 -15.54189
6 4144 -3.43008 144.01401 8.40000 -0.20056 1.57997 0.03800 22.93 0.14 1.21 0.156525 0.4922028 -15.5038929
6 4136 -3.07368 -39.66950 9.45000 -1.20981 0.24533 0.03800 22.11 0.05 1.68 0.0583095 0.4921038 -15.4528696
6 4130 -2.96352 -11.36700 8.05000 -0.47014 1.91282 0.03800 22.82 0.21 1.01 0.296985 0.4920732 -15.4607314
6 80816 -2.41700 127.74900 9.80000 -1.21799 0.93673 0.03549 23.092 0.008 1.332 0.013 0.49137 -15.42536
6 80917 -2.15100 50.78300 6.60000 -0.37920 0.69176 3.00000 23.102 0.013 1.091 0.018 0.49146 -15.44672
6 80921 -2.14600 181.28700 7.90000 0.31175 1.62429 0.03482 22.793 0.010 1.318 0.013 0.49146 -15.41047
6 80927 -2.12300 -186.92599 8.30000 -0.46132 1.37947 0.14106 22.694 0.008 1.340 0.010 0.49146 -15.51275
6 81083 -1.76700 577.40100 10.00000 -1.22587 0.74506 0.03190 22.927 0.005 1.388 0.008 0.49158 -15.30044
6 81134 -1.62900 -102.28100 7.95000 0.32971 1.48111 0.03768 22.708 0.009 1.401 0.011 0.49163 -15.48925
6 4076 -1.58508 -12.69790 9.80000 -0.96481 0.33764 0.03800 22.69 0.08 1.7 0.0894427 0.4916903 -15.4603617
6 81334 -1.13100 -231.51900 9.25000 -0.95862 1.21063 0.03435 23.045 0.009 1.239 0.012 0.49175 -15.52514
6 4037 -0.88272 93.44840 8.75000 -1.21544 1.39663 0.03800 22.64 0.12 1.13 0.162788 0.4914952 -15.4898468
6 81497 -0.74500 72.28700 8.30000 -0.46549 1.78475 0.03721 23.097 0.009 1.101 0.016 0.49187 -15.44075
6 81527 -0.66800 170.36301 7.90000 0.30949 1.86811 0.03482 22.729 0.010 1.099 0.016 0.49187 -15.41350
6 81566 -0.54800 253.55099 8.65000 -0.19817 1.34235 0.03387 22.940 0.010 1.334 0.013 0.49192 -15.39039
6 4017 -0.49716 12.91210 8.15000 -0.46367 1.53740 0.03800 22.20 0.06 1.09 0.0781025 0.4913881 -15.4674756
6 81610 -0.41900 33.80000 6.60000 -0.37920 0.69176 3.00000 23.114 0.013 1.233 0.017 0.49196 -15.45144
6 81807 0.03900 -85.77300 9.60000 -0.96034 0.98891 0.03768 23.077 0.009 1.330 0.012 0.49208 -15.48467
6 81882 0.22000 153.16701 8.95000 -1.21023 1.25628 0.03549 22.638 0.009 1.178 0.012 0.49217 -15.41828
6 3983 0.34740 -26.59030 8.15000 -0.72062 1.85475 0.03800 22.85 0.08 1.02 0.106301 0.4911535 -15.4565027
6 82197 0.95800 65.50900 10.15000 -1.23636 0.63534 0.03721 22.934 0.016 1.431 0.019 0.49238 -15.44264
6 82263 1.12200 265.42700 9.25000 -0.95849 0.68748 0.03387 22.379 0.009 1.460 0.011 0.49242 -15.38711
6 3938 1.39536 -45.19300 9.30000 -1.20943 0.72093 0.03800 22.32 0.11 1.4 0.12083 0.4908624 -15.4513353
6 82413 1.49000 -156.80099 9.50000 -0.96005 0.82154 0.03692 22.847 0.009 1.426 0.011 0.49250 -15.50439
6 82569 1.90500 -170.47900 9.50000 -0.95943 0.73644 0.03692 22.685 0.010 1.446 0.012 0.49262 -15.50819
6 3908 1.96272 -8.18208 9.65000 -1.21273 0.74655 0.03800 22.68 0.08 1.4 0.0943398 0.4907048 -15.4616161
6 3905 2.09124 112.56000 7.95000 0.61348 1.48651 0.03800 22.85 0.11 1.49 0.130384 0.4906691 -15.4951557
6 3893 2.37744 150.16600 9.35000 -1.20978 1.15265 0.03800 22.95 0.11 1.23 0.130384 0.4905896 -15.5056018
6 83106 3.29300 -66.87300 7.95000 0.59094 1.94171 0.03768 22.981 0.013 1.116 0.017 0.49304 -15.47942
6 3839 3.67056 29.73280 6.60000 -0.37920 0.69176 3.00000 22.33 0.08 1.01 0.128062 0.4902304 -15.4721480
6 83320 3.81500 238.14301 8.00000 0.05954 1.36196 0.03387 22.381 0.010 1.347 0.012 0.49317 -15.39469
6 3831 3.85668 94.77970 9.40000 -0.95907 0.86955 0.03800 22.75 0.12 1.38 0.144222 0.4901787 -15.4902166
6 3815 4.15224 -26.66880 9.65000 -0.96103 0.75709 0.03800 22.86 0.08 1.44 0.0943398 0.4900966 -15.4564809
6 83536 4.36200 663.38300 9.90000 -1.22053 0.57649 0.03107 22.683 0.009 1.470 0.011 0.49333 -15.27656
6 83580 4.43700 -317.61200 8.05000 -0.46836 1.75481 0.06353 22.731 0.008 1.111 0.009 0.49338 -15.54906
6 83590 4.46100 165.28300 8.00000 0.04544 1.72047 0.03482 22.827 0.011 1.194 0.014 0.49338 -15.41492
6 83646 4.64000 -162.56200 9.05000 -0.70776 0.96600 0.03692 22.753 0.012 1.401 0.014 0.49342 -15.50600
6 83679 4.71900 -119.34000 9.90000 -1.22053 0.74052 0.03768 22.884 0.009 1.395 0.012 0.49346 -15.49397
6 83692 4.75600 36.06500 6.60000 -0.37920 0.69176 3.00000 22.923 0.013 1.332 0.017 0.49346 -15.45081
6 83728 4.84200 -79.97800 8.90000 -0.70837 1.39082 0.03768 23.000 0.010 1.205 0.013 0.49346 -15.48306
6 83796 5.01900 -220.14400 9.35000 -1.21030 0.94444 0.03692 22.703 0.008 1.318 0.011 0.49354 -15.52197
6 83831 5.07900 -14.62700 10.10000 -1.23197 0.29894 0.03807 22.603 0.012 1.601 0.013 0.49354 -15.46489
6 83886 5.24000 -106.78600 8.50000 -0.19956 1.35453 0.03768 22.778 0.009 1.315 0.012 0.49358 -15.49050
6 83905 5.27700 -43.21600 9.05000 -0.70905 0.83740 0.03807 22.482 0.008 1.450 0.011 0.49363 -15.47283
6 3766 5.30496 -58.34590 8.30000 -0.20192 1.55124 0.04768 22.78 0.11 1.22 0.142127 0.4897764 -15.4476817
6 83922 5.31100 22.12700 10.30000 -1.25100 0.73029 0.03721 23.108 0.014 1.356 0.017 0.49363 -15.45469
6 3765 5.32476 2.57256 9.25000 -1.20903 0.78456 0.03800 22.35 0.07 1.37 0.0860233 0.4897709 -15.4646035
6 3754 5.56632 -31.13960 10.30000 -1.15697 0.49761 0.03800 22.52 0.06 1.27 0.0781025 0.4897038 -15.4552390
6 84024 5.57000 137.14900 8.90000 -0.96069 1.50421 0.03549 23.064 0.018 1.128 0.022 0.49371 -15.42275
6 3751 5.61096 106.31200 8.15000 -0.20381 1.61478 0.03800 22.50 0.09 1.13 0.108167 0.4896914 -15.4934200
6 3705 6.54876 0.04140 8.45000 -0.45872 0.98288 0.03800 22.07 0.05 1.39 0.0640312 0.4894309 -15.4639004
6 84438 6.62000 -140.54100 9.35000 -1.20966 0.95326 0.03768 22.661 0.007 1.299 0.010 0.49400 -15.49986
6 3696 6.74496 105.56600 9.00000 -0.95995 1.12354 0.03800 22.61 0.08 1.26 0.1 0.4893764 -15.4932127
6 3687 6.86196 99.91550 9.60000 -0.70878 0.35885 0.03800 22.90 0.12 1.8 0.134164 0.4893439 -15.4916432
6 84549 6.87700 -421.82800 9.95000 -1.22318 0.49536 0.03229 22.617 0.010 1.518 0.011 0.49408 -15.57800
6 3682 6.91812 99.85180 9.25000 -0.70751 0.55240 0.03800 22.51 0.07 1.63 0.0806226 0.4893283 -15.4916255
6 84668 7.14000 18.81600 10.15000 -1.23633 0.35151 0.03721 22.618 0.014 1.584 0.015 0.49413 -15.45561
6 84859 7.60100 42.87200 6.60000 -0.37920 0.69176 3.00000 23.082 0.010 1.059 0.015 0.49429 -15.44892
6 84932 7.79100 -161.04800 10.20000 -1.24175 0.69442 0.03692 23.002 0.006 1.408 0.010 0.49433 -15.50556
6 3637 8.19360 68.00800 9.70000 -1.21398 0.82673 0.03800 22.81 0.08 1.36 0.0943398 0.4889740 -15.4827800
6 85133 8.27400 -11.32400 8.90000 -1.21129 1.17465 0.03807 22.468 0.012 1.205 0.015 0.49446 -15.46397
6 85212 8.45300 -246.28400 9.35000 -1.20980 1.18062 0.03435 22.985 0.013 1.215 0.015 0.49450 -15.52925
6 85323 8.72900 47.02800 6.60000 -0.37920 0.69176 3.00000 22.578 0.007 1.394 0.011 0.49458 -15.44778
6 3612 8.89560 4.67820 8.35000 -0.46117 1.69697 0.03800 22.87 0.10 1.11 0.128062 0.4887790 -15.4651884
6 3599 9.23508 132.37300 8.30000 -0.96905 1.45469 0.03800 22.21 0.06 1.1 0.0781025 0.4886847 -15.5006592
6 85540 9.25300 142.43800 8.20000 0.06065 1.68749 0.03549 23.082 0.014 1.243 0.020 0.49475 -15.42128
6 3590 9.47520 45.10840 6.60000 -0.37920 0.69176 3.00000 22.47 0.16 1.63 0.178885 0.4886180 -15.4764190
6 85754 9.73500 -7.61600 7.95000 0.32971 1.42526 0.03807 22.666 0.008 1.439 0.011 0.49488 -15.46294
6 85815 9.91100 51.72200 8.45000 -0.71565 1.56206 0.03721 22.700 0.012 1.119 0.016 0.49496 -15.44647
6 85941 10.21300 -5.56800 8.80000 -0.96202 1.39288 0.03807 22.782 0.011 1.162 0.015 0.49504 -15.46239
6 85985 10.31800 81.15500 9.05000 -0.95844 0.78382 0.03721 22.259 0.008 1.401 0.010 0.49504 -15.43828
6 3540 10.79210 -13.15080 8.90000 -0.45446 0.99433 0.03800 22.66 0.08 1.44 0.0943398 0.4882522 -15.4602359
6 3535 10.87090 -58.62060 8.85000 -1.21283 0.96605 0.04768 22.13 0.06 1.28 0.0781025 0.4882303 -15.4476054
6 86323 11.11700 111.98300 9.50000 -0.95937 0.55081 0.03549 22.521 0.010 1.547 0.012 0.49529 -15.42972
6 86533 11.61300 133.72099 9.10000 -1.20878 1.35861 0.03549 23.079 0.017 1.164 0.021 0.49542 -15.42369
6 86569 11.68400 -235.38699 8.15000 -0.96870 1.58758 0.17935 22.807 0.010 1.251 0.012 0.49546 -15.52622
6 86633 11.80200 543.73999 9.00000 -0.45611 1.23851 0.03190 23.053 0.008 1.330 0.010 0.49550 -15.30981
6 86831 12.26000 18.56400 8.50000 -0.71474 1.75396 0.03721 23.061 0.011 1.066 0.014 0.49563 -15.45567
6 86840 12.28100 45.26000 8.60000 -0.19848 1.04649 0.03721 22.557 0.011 1.478 0.013 0.49563 -15.44825
6 86849 12.32300 112.38800 9.95000 -1.22294 0.72834 0.03549 22.900 0.011 1.399 0.014 0.49563 -15.42961
6 87101 12.97700 160.78799 8.30000 0.06132 1.50487 0.03482 23.026 0.017 1.339 0.020 0.49583 -15.41617
6 3420 13.26740 57.52510 8.25000 -0.20226 1.47991 0.03800 22.58 0.17 1.23 0.202485 0.4875646 -15.4798681
6 87328 13.51000 150.76300 10.15000 -1.23689 0.64039 0.03549 22.911 0.009 1.434 0.012 0.49596 -15.41894
6 87359 13.58900 -153.99001 9.45000 -0.95921 0.71920 0.03692 22.630 0.007 1.455 0.009 0.49600 -15.50361
6 87380 13.65000 -31.64400 8.75000 -0.96356 1.47701 0.03807 22.859 0.010 1.132 0.015 0.49600 -15.46961
6 3396 13.81900 134.49001 7.70000 0.31073 1.54897 0.03800 22.12 0.00 1.98 0 0.4874114 -15.5012471
6 3385 14.06660 82.92350 7.70000 0.31073 1.54897 0.03800 22.16 0.05 1.24 0.0640312 0.4873426 -15.4869232
6 87591 14.19300 -84.47600 8.15000 0.32977 1.56730 0.03768 23.013 0.011 1.381 0.013 0.49617 -15.48431
6 87626 14.28600 -17.99000 8.45000 -0.20019 1.21647 0.03807 22.547 0.010 1.369 0.012 0.49621 -15.46583
6 3344 14.74630 44.62450 8.25000 -0.96999 1.80382 0.03800 22.86 0.22 1.02 0.278029 0.4871538 -15.4762846
6 3332 15.02460 -6.66900 8.00000 -0.72095 1.72194 0.03800 22.39 0.07 1.03 0.0921954 0.4870765 -15.4620364
6 87999 15.15700 -336.42499 7.65000 0.31064 1.50283 0.32353 22.581 0.009 1.503 0.010 0.49646 -15.55428
6 88079 15.32900 -171.56300 9.30000 -0.95970 1.03002 0.03692 22.919 0.004 1.323 0.008 0.49650 -15.50850
6 3299 16.00670 57.30480 9.00000 -1.20926 1.17774 0.03800 22.60 0.18 1.21 0.205913 0.4868037 -15.4798069
6 88362 16.07900 154.12900 9.75000 -1.21525 0.69628 0.03549 22.716 0.007 1.419 0.011 0.49671 -15.41803
6 88385 16.12500 147.89301 8.20000 -0.20224 1.46249 0.03549 22.615 0.009 1.247 0.013 0.49675 -15.41975
6 88492 16.38000 -210.34399 8.60000 -0.45632 1.35010 0.03692 22.723 0.007 1.252 0.010 0.49679 -15.51925
6 88767 17.05300 -42.39800 9.10000 -1.20809 0.95228 0.03807 22.463 0.012 1.307 0.014 0.49700 -15.47261
6 3264 17.06220 -108.90200 8.45000 -0.96854 1.78989 0.03800 22.94 0.16 1.01 0.2 0.4865105 -15.4336383
6 88833 17.21700 -150.15500 9.55000 -0.95974 0.73365 0.03692 22.734 0.007 1.449 0.009 0.49704 -15.50256
6 88855 17.26800 -108.82900 9.75000 -1.21537 0.91213 0.03768 22.963 0.009 1.322 0.011 0.49704 -15.49106
6 88868 17.28700 -221.03500 8.60000 -0.71276 1.35891 0.15435 22.979 0.007 1.343 0.010 0.49708 -15.52222
6 88884 17.34200 361.26501 9.95000 -1.22292 0.80468 0.03327 22.973 0.010 1.367 0.011 0.49708 -15.36047
6 3248 17.40920 132.36099 8.30000 -1.21913 1.52757 0.03800 22.21 0.06 1.04 0.0781025 0.4864141 -15.5006558
6 88940 17.47700 -226.52901 8.80000 -0.96193 1.06918 0.15435 22.677 0.004 1.416 0.007 0.49712 -15.52375
6 3241 17.50430 -93.73140 8.95000 -0.19955 0.82608 0.03800 22.81 0.12 1.67 0.134164 0.4863877 -15.4378524
6 3236 17.60900 -25.25110 9.90000 -0.96839 0.34998 0.03800 22.73 0.08 1.69 0.0894427 0.4863586 -15.4568747
6 3235 17.63600 -47.07940 9.05000 -1.20807 1.15875 0.03800 22.72 0.14 1.23 0.166433 0.4863511 -15.4508113
6 3225 17.77030 -67.60260 9.10000 -0.64674 0.23532 0.04768 22.28 0.06 1.93 0.067082 0.4863138 -15.4451104
6 89109 17.90300 -84.15700 8.10000 0.32976 1.63327 0.03768 22.957 0.010 1.321 0.013 0.49725 -15.48422
6 89239 18.20900 -156.53500 8.20000 0.06039 1.74939 0.03692 22.964 0.013 1.172 0.015 0.49733 -15.50431
6 3156 19.01880 106.12900 9.55000 -0.95961 0.23712 0.03800 22.62 0.08 1.75 0.0894427 0.4859670 -15.4933691
6 3151 19.07420 -71.88910 8.65000 -0.45562 1.45945 0.04768 22.97 0.11 1.23 0.148661 0.4859516 -15.4439197
6 3137 19.26220 -107.01700 9.40000 -0.95902 0.71189 0.03800 22.58 0.16 1.46 0.17088 0.4858994 -15.4341620
6 89854 19.66400 180.38901 8.25000 -0.46131 1.67228 0.03482 22.800 0.016 1.119 0.021 0.49775 -15.41072
6 3097 19.76220 6.21432 8.25000 -0.46245 1.56238 0.03800 22.53 0.09 1.14 0.108167 0.4857605 -15.4656151
6 3077 19.95770 -24.03040 8.55000 -0.71382 1.55554 0.03800 22.83 0.08 1.13 0.1 0.4857062 -15.4572138
6 3074 19.96810 74.57800 8.40000 -0.71651 1.65283 0.03800 22.76 0.10 1.08 0.116619 0.4857033 -15.4846050
6 90162 20.37000 57.60300 8.50000 -0.19949 1.03651 0.03721 22.414 0.013 1.469 0.014 0.49796 -15.44483
6 90190 20.45300 -49.57600 8.35000 -0.46117 1.67956 0.03807 22.847 0.011 1.112 0.014 0.49796 -15.47461
6 3039 20.51820 -4.37724 10.25000 -1.24612 0.59012 0.03800 22.90 0.11 1.43 0.12083 0.4855505 -15.4626730
6 90213 20.52000 88.71100 8.35000 -0.46117 1.62572 0.03549 22.767 0.009 1.127 0.013 0.49800 -15.43619
6 90271 20.63900 206.24500 8.00000 0.31369 1.54401 0.03482 22.898 0.009 1.392 0.013 0.49804 -15.40355
6 90498 21.19600 7.79200 8.00000 0.04642 1.63002 0.03807 22.739 0.007 1.239 0.011 0.49821 -15.45867
6 90678 21.65300 250.69800 8.35000 0.06117 1.30952 0.03387 22.738 0.010 1.416 0.012 0.49833 -15.39119
6 2957 21.78290 -112.83600 9.85000 -1.21850 0.53214 0.03800 22.64 0.14 1.5 0.156525 0.4851992 -15.4325455
6 2948 21.87580 167.93201 9.85000 -1.21850 0.19792 0.03800 22.34 0.07 1.72 0.0806226 0.4851734 -15.5105366
6 2938 21.97620 59.53070 8.10000 0.05980 1.48117 0.03800 22.56 0.13 1.29 0.152643 0.4851455 -15.4804252
6 2924 22.17670 23.07020 8.60000 -1.21721 1.55236 0.03800 22.70 0.12 1.07 0.138924 0.4850898 -15.4702973
6 2914 22.25590 59.46010 9.90000 -0.96847 0.58178 0.03800 22.89 0.17 1.54 0.202485 0.4850678 -15.4804056
6 2900 22.44640 125.08800 8.90000 -1.21125 0.89986 0.11571 22.31 0.07 1.4 0.0860233 0.4850149 -15.4986355
6 91024 22.49400 -236.62199 8.05000 -0.72012 1.70011 0.20435 22.981 0.016 1.258 0.017 0.49858 -15.52656
6 2872 22.83700 -103.74900 8.80000 -0.96196 1.24734 0.03800 22.56 0.10 1.21 0.128062 0.4849064 -15.4350698
6 91176 22.89200 -92.14100 9.65000 -1.21292 1.08203 0.03768 23.110 0.010 1.261 0.014 0.49867 -15.48642
6 2850 23.12210 8.10432 9.95000 -1.22294 0.72834 0.03800 22.91 0.08 1.41 0.1 0.4848272 -15.4661401
6 91351 23.26900 -363.61301 9.70000 -1.21391 0.67128 0.03353 22.610 0.009 1.429 0.010 0.49879 -15.56183
6 91360 23.29700 -262.99200 9.00000 -0.70900 1.29475 0.03435 22.976 0.011 1.244 0.012 0.49879 -15.53389
6 2835 23.44280 24.53580 8.80000 -0.45392 0.48630 0.03800 22.10 0.07 1.75 0.0761577 0.4847381 -15.4707044
6 2830 23.51700 87.24820 9.80000 -0.96480 -0.03724 0.03800 22.51 0.08 2.03 0.08544 0.4847175 -15.4881245
6 2825 23.61130 -109.17600 8.25000 -0.20226 1.47991 0.03800 22.58 0.14 1.23 0.156525 0.4846913 -15.4335623
6 2822 23.64480 -107.10100 8.25000 -0.71718 1.79330 0.03800 22.74 0.14 1.01 0.172047 0.4846820 -15.4341386
6 91620 23.96100 -66.41100 9.05000 -0.95850 1.18475 0.04768 22.912 0.013 1.272 0.016 0.49900 -15.47928
6 91742 24.23000 -102.10200 8.75000 -0.96344 1.26106 0.03768 22.523 0.011 1.199 0.014 0.49908 -15.48919
6 91820 24.39800 50.40100 10.15000 -1.23633 0.31001 0.03721 22.580 0.010 1.612 0.013 0.49913 -15.44683
6 91826 24.41000 90.84100 9.40000 -0.95903 0.78499 0.03549 22.649 0.011 1.419 0.014 0.49913 -15.43561
6 91833 24.44100 -74.89500 9.55000 -0.95974 0.87370 0.04768 22.942 0.012 1.398 0.014 0.49913 -15.48164
6 91849 24.47700 -104.49400 9.65000 -1.21276 0.78389 0.03768 22.724 0.009 1.384 0.011 0.49913 -15.48986
6 91950 24.70800 -87.43000 9.20000 -0.70759 1.01170 0.03768 22.956 0.012 1.388 0.016 0.49921 -15.48511
6 91988 24.80900 -197.64101 8.25000 -1.21950 1.47801 0.26543 22.793 0.013 1.333 0.017 0.49925 -15.51572
6 2752 24.83500 81.35820 8.15000 -0.96868 1.58828 0.03800 22.35 0.06 1.07 0.0781025 0.4843514 -15.4864884
6 2743 24.92420 38.06100 8.15000 0.05021 1.51261 0.03800 22.84 0.19 1.32 0.210238 0.4843266 -15.4744614
6 2737 24.99520 -12.09350 8.15000 -1.21949 1.59985 0.21641 22.19 0.05 1.07 0.0707107 0.4843069 -15.4605296
6 92284 25.50800 345.40302 9.05000 -0.70912 0.93533 0.03327 22.575 0.012 1.395 0.013 0.49942 -15.36489
6 92451 25.94000 110.76300 8.10000 -0.72049 1.78254 0.11571 22.912 0.010 1.132 0.014 0.49954 -15.43006
6 92460 25.95800 -259.29800 9.70000 -0.96230 0.85200 0.03435 22.986 0.013 1.391 0.014 0.49958 -15.53286
6 2668 26.14000 -99.48420 8.60000 0.06237 0.95944 0.03800 22.77 0.16 1.69 0.167631 0.4839889 -15.4362544
6 2663 26.17600 14.37950 7.80000 0.31234 1.48652 0.03800 22.49 0.06 1.37 0.0781025 0.4839789 -15.4678832
6 92547 26.19400 -126.78500 9.70000 -1.21480 0.76564 0.03768 22.784 0.010 1.409 0.013 0.49963 -15.49606
6 2659 26.26160 126.70100 8.15000 -0.71735 1.67485 0.11571 22.33 0.09 1.05 0.108167 0.4839551 -15.4990835
6 2622 26.82760 -45.49140 8.15000 -0.46364 1.59722 0.03800 22.14 0.05 1.02 0.0707107 0.4837979 -15.4512524
6 2616 26.84920 0.51012 10.25000 -1.24612 0.59012 0.03800 22.90 0.09 1.43 0.102956 0.4837919 -15.4640306
