#Reg ID X(")    Y(")    LogAge  [Fe/H]VI        logg    E(B-V)  V       eV      VI      eVI     RA(deg) Dec(deg)
6 4118 -2.70972 99.44930 10.30000 -1.65742 0.19577 0.03800 22.58 0.10 1.52 0.116619 0.4920027 -15.4915137
6 80788 -2.49100 300.91599 9.70000 -1.46538 0.79557 0.03387 22.638 0.011 1.343 0.013 0.49137 -15.37725
6 80839 -2.36400 -38.23800 9.30000 -1.45980 0.79527 0.03807 22.289 0.009 1.338 0.011 0.49142 -15.47144
6 80947 -2.08100 66.47300 9.45000 -1.71229 1.14841 0.03721 22.892 0.013 1.202 0.016 0.49150 -15.44236
6 80979 -2.00900 -195.35400 9.45000 -1.39407 0.46214 0.14106 22.469 0.005 1.534 0.007 0.49150 -15.51511
6 81023 -1.90400 -129.46800 9.60000 -1.46380 0.85018 0.03768 22.677 0.010 1.334 0.013 0.49154 -15.49681
6 4073 -1.50732 -15.70140 10.30000 -1.75769 0.75050 0.03800 22.90 0.09 1.33 0.114018 0.4916687 -15.4595274
6 81212 -1.45200 132.45399 9.50000 -1.64523 0.53590 0.03549 22.336 0.009 1.489 0.011 0.49167 -15.42403
6 81241 -1.36600 226.99300 10.15000 -1.49087 0.56029 0.03482 22.728 0.014 1.468 0.016 0.49171 -15.39778
6 81292 -1.23900 -259.33701 10.30000 -1.74097 0.79026 0.03435 22.959 0.009 1.307 0.011 0.49171 -15.53286
6 81349 -1.09800 143.66701 10.20000 -1.65733 0.69044 0.03549 22.859 0.010 1.378 0.014 0.49175 -15.42092
6 81411 -0.97000 207.76300 10.15000 -1.74021 0.71291 0.03482 22.770 0.007 1.355 0.010 0.49179 -15.40311
6 4046 -0.96948 84.48730 8.90000 -1.95780 1.58223 0.03800 22.92 0.20 1.01 0.262488 0.4915193 -15.4873576
6 81618 -0.39700 -91.96000 9.20000 -1.45878 1.39592 0.03768 23.083 0.011 1.122 0.016 0.49196 -15.48639
6 81649 -0.32100 -206.14301 9.50000 -1.71183 1.06297 0.05692 22.819 0.013 1.244 0.017 0.49200 -15.51808
6 81684 -0.24100 66.77900 10.25000 -2.00326 0.87962 0.03721 22.979 0.014 1.264 0.017 0.49200 -15.44228
6 81809 0.04400 326.99100 9.95000 -1.72643 0.80443 0.03327 22.749 0.009 1.316 0.012 0.49208 -15.37000
6 3995 0.12492 -10.39070 9.90000 -1.97517 0.95100 0.03800 22.85 0.09 1.25 0.114018 0.4912153 -15.4610026
6 3986 0.31500 -49.78400 9.30000 -1.45986 0.96512 0.03800 22.52 0.10 1.27 0.122066 0.4911625 -15.4500600
6 81959 0.41200 -182.92300 9.20000 -1.95838 1.44307 0.03692 23.003 0.012 1.065 0.015 0.49221 -15.51164
6 81971 0.45200 180.40401 9.15000 -1.95920 1.43564 0.03482 23.004 0.012 1.077 0.016 0.49221 -15.41072
6 81997 0.52100 -18.61900 10.10000 -1.48470 0.85085 0.03807 23.037 0.010 1.318 0.015 0.49225 -15.46600
6 82068 0.66800 123.66000 9.70000 -1.92713 0.90344 0.03549 22.619 0.009 1.263 0.013 0.49229 -15.42647
6 82162 0.88100 177.53101 9.95000 -3.99757 1.21055 0.03482 22.982 0.008 1.048 0.012 0.49233 -15.41153
6 82183 0.92000 -66.13500 9.80000 -1.46848 0.80947 0.03768 22.746 0.008 1.336 0.011 0.49233 -15.47919
6 3945 1.16532 94.72140 9.65000 -1.64675 0.53991 0.03800 22.57 0.14 1.52 0.156525 0.4909263 -15.4902004
6 82386 1.42900 71.48400 9.90000 -2.98254 1.04671 0.03721 22.770 0.008 1.145 0.012 0.49250 -15.44097
6 82399 1.45900 -213.37399 10.00000 -1.47795 0.84695 0.03692 22.947 0.007 1.322 0.010 0.49250 -15.52011
6 3936 1.47996 -72.84890 10.10000 -1.73598 0.71010 0.03800 22.74 0.12 1.36 0.144222 0.4908389 -15.4436531
6 3934 1.50480 -68.16130 9.15000 -1.70756 0.90633 0.03800 22.18 0.08 1.27 0.0943398 0.4908320 -15.4449552
6 82568 1.90100 111.12100 10.15000 -1.48958 0.77117 0.03549 22.937 0.013 1.345 0.016 0.49262 -15.42997
6 3901 2.22696 -48.46140 9.35000 -1.96067 1.07052 0.03800 22.55 0.10 1.19 0.122066 0.4906314 -15.4504274
6 3899 2.26908 111.37800 9.75000 -1.71807 0.79100 0.03800 22.58 0.08 1.33 0.0943398 0.4906197 -15.4948273
6 82863 2.61300 164.26199 9.05000 -1.70646 1.42627 0.03482 22.877 0.007 1.081 0.011 0.49283 -15.41519
6 3874 2.82564 -0.31788 9.60000 -1.64632 0.34451 0.03800 22.33 0.07 1.38 0.0806226 0.4904651 -15.4638006
6 83024 3.02600 180.11900 9.20000 -1.95848 1.47046 0.03482 23.044 0.010 1.053 0.015 0.49296 -15.41080
6 83056 3.10800 -28.33500 9.95000 -1.90071 0.24958 0.03807 22.436 0.008 1.514 0.011 0.49296 -15.46869
6 3855 3.24072 -54.97240 9.45000 -1.39403 0.45095 0.03800 22.19 0.07 1.41 0.0860233 0.4903498 -15.4486188
6 83225 3.57300 27.99100 10.05000 -1.48092 0.44619 0.03721 22.520 0.014 1.518 0.016 0.49313 -15.45306
6 3830 3.87324 -24.45410 8.55000 -1.96508 1.34259 0.03800 22.09 0.05 1.06 0.0640312 0.4901741 -15.4570961
6 83359 3.91400 -114.50700 9.05000 -1.45826 1.43063 0.03768 23.057 0.014 1.124 0.018 0.49321 -15.49264
6 83372 3.95100 -223.67400 9.90000 -1.47245 0.79757 0.03435 22.810 0.012 1.344 0.014 0.49321 -15.52297
6 83478 4.21400 177.83600 9.75000 -1.46704 1.09147 0.03482 23.095 0.015 1.227 0.018 0.49329 -15.41144
6 83507 4.30300 -69.47300 9.65000 -1.89647 0.40134 0.03768 22.498 0.007 1.435 0.009 0.49333 -15.48014
6 83574 4.43100 68.09000 9.75000 -1.96940 0.97034 0.03721 22.746 0.010 1.236 0.012 0.49338 -15.44192
6 83649 4.64400 -25.40500 9.90000 -1.90117 0.52418 0.03807 22.664 0.013 1.502 0.014 0.49342 -15.46789
6 83660 4.67600 154.19000 9.75000 -1.96929 0.83794 0.03549 22.548 0.014 1.291 0.017 0.49342 -15.41800
6 83672 4.70100 -184.70000 10.05000 -1.73441 0.59129 0.03692 22.582 0.010 1.436 0.012 0.49346 -15.51214
6 83770 4.95100 307.09100 10.00000 -1.73017 0.86504 0.03327 22.860 0.007 1.290 0.009 0.49350 -15.37553
6 83797 5.01900 126.18900 9.10000 -1.45852 1.25923 0.03549 22.823 0.012 1.171 0.018 0.49354 -15.42578
6 3778 5.04576 -10.34570 9.95000 -1.90071 0.32275 0.03800 22.59 0.07 1.49 0.0860233 0.4898484 -15.4610151
6 83850 5.14700 140.11700 10.15000 -1.74023 0.79400 0.03549 22.882 0.010 1.312 0.015 0.49358 -15.42192
6 83981 5.44400 168.43401 10.10000 -1.99055 0.82167 0.03482 22.779 0.011 1.293 0.014 0.49367 -15.41405
6 3756 5.55516 106.37100 9.25000 -1.71059 1.16381 0.03800 22.74 0.10 1.19 0.122066 0.4897069 -15.4934365
6 84191 5.97200 172.09801 9.50000 -1.46109 0.91281 0.03482 22.620 0.007 1.288 0.010 0.49379 -15.41303
6 3738 6.01632 -11.89620 9.80000 -1.89921 0.56553 0.03800 22.69 0.08 1.55 0.0943398 0.4895788 -15.4605844
6 84210 6.03700 -11.74200 10.05000 -1.48116 0.67140 0.03807 22.757 0.016 1.398 0.018 0.49383 -15.46408
6 3726 6.29928 166.70700 10.30000 -4.02648 0.97410 0.03800 22.79 0.09 1.1 0.114018 0.4895002 -15.5101965
6 84534 6.84500 -14.86200 10.10000 -1.99219 0.89368 0.03807 22.952 0.010 1.286 0.014 0.49404 -15.46497
6 3679 7.08084 -27.49720 10.25000 -1.90461 0.37563 0.03800 22.98 0.09 1.48 0.114018 0.4892831 -15.4562508
6 84645 7.08700 -18.92800 9.50000 -1.46169 0.98517 0.03807 22.773 0.011 1.275 0.014 0.49413 -15.46608
6 84650 7.09900 -359.62500 10.15000 -1.90471 0.19149 0.03353 22.476 0.009 1.523 0.010 0.49413 -15.56072
6 3676 7.18668 -60.35580 8.85000 -1.96108 1.44976 0.04768 22.66 0.10 1.06 0.128062 0.4892537 -15.4471234
6 84799 7.43400 14.02300 9.80000 -1.46833 0.86992 0.03721 22.830 0.008 1.315 0.013 0.49421 -15.45694
6 84938 7.80000 135.66499 10.20000 -1.49364 0.65496 0.03549 22.829 0.013 1.393 0.016 0.49433 -15.42314
6 84964 7.87900 289.75699 9.80000 -1.64865 0.44751 0.04387 22.473 0.010 1.413 0.014 0.49433 -15.38033
6 85071 8.13600 382.35001 9.85000 -1.47021 0.39118 0.03295 22.420 0.006 1.518 0.007 0.49442 -15.35461
6 3633 8.28720 -31.46510 10.15000 -1.40598 0.67085 0.03800 22.99 0.09 1.43 0.108167 0.4889480 -15.4551486
6 85170 8.35900 -352.75101 10.30000 -1.40865 0.47864 0.03353 22.749 0.010 1.369 0.011 0.49450 -15.55883
6 85351 8.77900 -96.40400 9.95000 -1.72649 0.67946 0.03768 22.590 0.009 1.378 0.011 0.49463 -15.48761
6 3608 8.97480 -27.37040 9.55000 -1.46182 0.60261 0.03800 22.35 0.06 1.43 0.072111 0.4887570 -15.4562860
6 85506 9.13600 10.39700 10.00000 -1.47768 0.44105 0.03721 22.465 0.012 1.516 0.014 0.49471 -15.45794
6 85923 10.16900 233.54201 10.20000 -1.49444 0.68007 0.03387 22.856 0.010 1.387 0.012 0.49500 -15.39597
6 85960 10.25000 283.67200 9.75000 -1.46683 0.63420 0.04387 22.501 0.007 1.428 0.009 0.49504 -15.38203
6 3554 10.47100 -32.82410 9.75000 -1.39682 0.32171 0.03800 22.60 0.07 1.5 0.0806226 0.4883414 -15.4547711
6 86086 10.57300 19.22700 9.95000 -1.40170 0.34001 0.03721 22.280 0.009 1.411 0.011 0.49513 -15.45550
6 86109 10.63400 -11.82500 9.70000 -1.46531 0.80111 0.03807 22.658 0.010 1.344 0.014 0.49517 -15.46411
6 3548 10.65420 128.92999 9.85000 -1.70179 0.66228 0.03800 22.50 0.08 1.39 0.0943398 0.4882905 -15.4997028
6 86165 10.76800 -239.40300 8.55000 -1.46785 1.53645 0.20435 23.067 0.012 1.257 0.015 0.49521 -15.52733
6 86236 10.92200 47.75500 9.30000 -1.96149 1.20193 0.03721 22.762 0.009 1.154 0.013 0.49525 -15.44756
6 86268 10.98300 154.76100 10.25000 -1.65544 0.35532 0.03549 22.809 0.013 1.463 0.016 0.49525 -15.41783
6 86316 11.08600 -275.43100 9.25000 -1.71059 1.16381 0.03435 22.727 0.008 1.186 0.010 0.49529 -15.53733
6 86348 11.16400 134.69400 9.50000 -1.71194 1.18650 0.03549 22.942 0.014 1.172 0.019 0.49529 -15.42342
6 86425 11.34200 38.21400 10.15000 -1.90471 0.37654 0.03721 22.685 0.009 1.451 0.011 0.49533 -15.45022
6 86451 11.40200 91.71400 9.95000 -1.90098 0.30028 0.03549 22.516 0.006 1.504 0.009 0.49538 -15.43536
6 86637 11.81200 35.20300 9.90000 -1.90117 0.55677 0.03721 22.709 0.016 1.488 0.018 0.49550 -15.45106
6 86699 11.95300 32.19400 9.15000 -1.70749 1.07675 0.03721 22.432 0.016 1.200 0.018 0.49554 -15.45189
6 3473 12.02980 -24.71040 10.05000 -1.90180 0.26721 0.03800 22.81 0.08 1.58 0.0943398 0.4879084 -15.4570249
6 86770 12.11100 84.31100 9.85000 -1.47023 0.72623 0.03721 22.690 0.011 1.376 0.014 0.49558 -15.43742
6 86844 12.29500 183.33000 9.90000 -1.47338 0.55252 0.03482 22.529 0.008 1.470 0.010 0.49563 -15.40992
6 86915 12.49300 69.69200 9.90000 -1.47228 0.55797 0.03721 22.537 0.008 1.456 0.010 0.49567 -15.44147
6 3451 12.59530 49.16840 9.75000 -1.46683 0.72721 0.03800 22.61 0.17 1.38 0.202485 0.4877513 -15.4775468
6 87026 12.81100 -192.54401 10.25000 -3.01285 0.79078 0.15692 22.979 0.008 1.379 0.010 0.49579 -15.51431
6 87104 12.98300 17.24300 10.10000 -1.73804 0.49373 0.03721 22.490 0.008 1.481 0.011 0.49583 -15.45606
6 3436 13.03700 136.27800 10.05000 -1.48092 0.52858 0.03800 22.60 0.08 1.47 0.0943398 0.4876286 -15.5017439
6 87145 13.07100 -77.31700 9.30000 -1.71005 1.33695 0.04768 23.038 0.014 1.131 0.018 0.49583 -15.48231
6 3431 13.10540 46.22940 9.65000 -1.46485 0.76946 0.03800 22.61 0.20 1.37 0.233238 0.4876096 -15.4767304
6 87165 13.10700 87.10100 9.40000 -1.46084 0.93317 0.03549 22.611 0.007 1.295 0.010 0.49588 -15.43664
6 87327 13.51000 118.71700 10.10000 -1.98990 0.92638 0.03549 22.945 0.009 1.247 0.016 0.49596 -15.42786
6 3409 13.53670 122.91300 10.15000 -1.40409 0.39227 0.03800 22.90 0.11 1.47 0.1253 0.4874898 -15.4980315
6 87454 13.85200 165.60001 10.00000 -1.98164 1.06943 0.03482 23.082 0.016 1.190 0.020 0.49608 -15.41483
6 87479 13.89600 221.33200 9.75000 -1.96946 1.11465 0.03482 22.959 0.011 1.180 0.013 0.49608 -15.39936
6 87582 14.16800 -294.47000 10.20000 -1.49366 0.83480 0.03435 23.079 0.011 1.311 0.013 0.49617 -15.54264
6 3362 14.46340 -5.51556 9.90000 -1.65119 0.66623 0.03800 22.70 0.08 1.43 0.1 0.4872324 -15.4623568
6 87805 14.72900 61.98500 9.60000 -1.46380 0.85018 0.03721 22.673 0.008 1.334 0.011 0.49633 -15.44361
6 87871 14.88800 -294.43399 10.25000 -2.00611 0.83687 0.03435 22.966 0.018 1.306 0.019 0.49638 -15.54261
6 3339 14.90080 -1.32624 8.80000 -1.46426 1.09644 0.03800 22.14 0.06 1.2 0.0781025 0.4871109 -15.4635205
6 87981 15.11300 364.90799 9.50000 -1.46109 1.01573 0.03327 22.760 0.009 1.245 0.011 0.49642 -15.35947
6 3328 15.19420 50.59620 9.85000 -2.97828 1.07362 0.03800 22.77 0.21 1.13 0.246982 0.4870294 -15.4779434
6 3309 15.74460 135.50301 9.20000 -1.45877 1.33970 0.03800 22.99 0.12 1.14 0.15 0.4868765 -15.5015286
6 3300 15.94330 -51.42170 8.65000 -1.71603 1.45653 0.03800 22.46 0.18 1.05 0.228035 0.4868213 -15.4496051
6 88361 16.07900 -321.33401 9.40000 -1.46124 1.15535 0.06353 23.039 0.009 1.251 0.011 0.49671 -15.55008
6 3298 16.07980 50.10910 8.85000 -1.46262 1.22725 0.03800 22.11 0.00 1.4 0 0.4867834 -15.4778081
6 3296 16.08800 49.79770 8.85000 -1.46262 1.22725 0.03800 22.40 0.01 1.16 0.01 0.4867811 -15.4777216
6 88406 16.17000 -92.29400 9.65000 -1.64675 0.55069 0.03768 22.585 0.009 1.515 0.010 0.49675 -15.48647
6 88482 16.36600 -65.20600 10.10000 -1.90459 0.13723 0.04768 22.466 0.015 1.579 0.017 0.49679 -15.47894
6 3271 16.72520 144.22200 9.50000 -1.96265 1.20590 0.03800 22.90 0.11 1.15 0.136015 0.4866041 -15.5039505
6 88769 17.05900 -257.44699 9.25000 -1.95959 1.39610 0.03435 22.968 0.018 1.078 0.020 0.49700 -15.53233
6 88961 17.50600 -384.72299 10.30000 -1.40867 0.74679 0.03229 23.057 0.009 1.350 0.011 0.49712 -15.56769
6 89016 17.65700 126.26600 10.05000 -1.73325 0.80611 0.03549 22.822 0.016 1.316 0.019 0.49717 -15.42575
6 3229 17.72890 -87.87460 10.15000 -1.74021 0.50528 0.03800 22.51 0.09 1.46 0.102956 0.4863253 -15.4394793
6 89102 17.89500 2.19000 9.25000 -1.46000 0.95643 0.03807 22.513 0.014 1.282 0.016 0.49725 -15.46022
6 89141 17.97600 106.44400 9.95000 -1.65141 0.26337 0.03549 22.420 0.008 1.485 0.012 0.49725 -15.43128
6 89156 18.01700 339.67401 10.10000 -1.48502 0.86861 0.03327 23.033 0.009 1.301 0.012 0.49729 -15.36647
6 89249 18.22500 -66.31300 10.00000 -1.47784 0.70455 0.04768 22.795 0.015 1.403 0.017 0.49733 -15.47925
6 89275 18.30300 -94.63500 9.95000 -1.47517 0.81093 0.03768 22.862 0.009 1.338 0.012 0.49737 -15.48711
6 3196 18.35170 -54.78620 8.95000 -1.70772 1.20470 0.03800 22.41 0.07 1.15 0.0860233 0.4861523 -15.4486705
6 3193 18.38740 47.99520 8.95000 -1.45857 1.42047 0.03800 22.94 0.24 1.12 0.288444 0.4861424 -15.4772209
6 89355 18.47900 -178.18800 8.10000 -1.47180 1.79943 0.15692 22.793 0.009 1.085 0.012 0.49742 -15.51033
6 3188 18.47950 -79.81340 10.10000 -1.99214 0.84601 0.03800 22.88 0.15 1.31 0.165529 0.4861168 -15.4417185
6 89376 18.53300 -8.74200 9.55000 -1.46192 0.96375 0.03807 22.746 0.013 1.273 0.016 0.49742 -15.46325
6 3183 18.56700 0.81828 9.85000 -1.64992 0.53129 0.03800 22.71 0.08 1.55 0.0943398 0.4860925 -15.4641162
6 89422 18.64100 -275.91901 9.95000 -1.90098 0.30915 0.03435 22.553 0.010 1.506 0.012 0.49746 -15.53747
6 89438 18.67100 381.58600 9.20000 -1.45875 1.36781 0.03295 23.023 0.011 1.124 0.013 0.49746 -15.35483
6 89440 18.68000 260.49200 10.10000 -1.73593 0.81640 0.03387 22.872 0.005 1.307 0.008 0.49746 -15.38847
6 89536 18.89800 218.01500 9.95000 -2.48232 1.06919 0.03482 22.946 0.009 1.171 0.012 0.49754 -15.40028
6 89725 19.37600 -267.88699 9.65000 -1.64675 0.52211 0.03435 22.543 0.011 1.526 0.012 0.49767 -15.53525
6 89762 19.45200 121.08700 9.20000 -1.70837 1.03832 0.03549 22.424 0.008 1.217 0.012 0.49771 -15.42719
6 3115 19.53610 35.37500 9.05000 -1.70711 1.31492 0.03800 22.78 0.17 1.13 0.208087 0.4858233 -15.4737153
6 89818 19.56900 -104.03300 9.50000 -1.46103 0.76607 0.03768 22.427 0.014 1.358 0.016 0.49771 -15.48972
6 89831 19.59700 150.82100 9.65000 -1.71516 0.72905 0.03549 22.401 0.012 1.357 0.015 0.49775 -15.41894
6 89919 19.80300 -124.75200 10.05000 -1.90427 0.44521 0.03768 22.593 0.010 1.405 0.012 0.49779 -15.49550
6 89978 19.93400 -185.94099 9.65000 -1.64675 0.24999 0.15692 22.557 0.011 1.530 0.013 0.49783 -15.51247
6 90054 20.13200 -5.67100 9.45000 -1.89411 0.55615 0.03807 22.487 0.013 1.601 0.014 0.49787 -15.46242
6 90089 20.22100 -42.18000 9.80000 -1.89921 0.40247 0.03807 22.270 0.007 1.403 0.011 0.49792 -15.47256
6 90200 20.48900 143.91901 9.85000 -3.48463 1.26579 0.03549 23.057 0.012 1.055 0.018 0.49800 -15.42086
6 3033 20.61000 -69.21250 10.25000 -1.49841 0.69954 0.04768 22.95 0.10 1.38 0.122066 0.4855250 -15.4446632
6 90313 20.75800 199.54900 9.90000 -1.47242 0.62798 0.03482 22.584 0.010 1.419 0.012 0.49808 -15.40542
6 2998 21.24720 -106.00300 10.25000 -3.51421 0.87589 0.03800 22.65 0.15 1.16 0.174929 0.4853480 -15.4344435
6 90516 21.26100 -148.26500 9.60000 -1.46417 1.09328 0.03692 23.033 0.014 1.246 0.017 0.49821 -15.50203
6 2990 21.31340 -60.27370 9.60000 -1.89531 0.29566 0.04768 22.46 0.07 1.56 0.0806226 0.4853296 -15.4471462
6 2987 21.34260 65.73820 9.35000 -1.71027 1.26062 0.03800 22.93 0.08 1.15 0.106301 0.4853215 -15.4821495
6 90589 21.46400 -95.92500 9.85000 -1.47021 0.48010 0.03768 22.569 0.010 1.460 0.011 0.49825 -15.48747
6 90596 21.48100 203.28200 9.30000 -1.71178 1.33133 0.03482 23.048 0.011 1.132 0.015 0.49829 -15.40436
6 90616 21.51900 86.34100 10.00000 -1.47792 0.78002 0.03549 22.855 0.013 1.348 0.016 0.49829 -15.43686
6 90664 21.61700 41.15500 9.40000 -1.71182 1.23773 0.03721 22.995 0.016 1.173 0.019 0.49833 -15.44939
6 90766 21.82300 -38.95000 9.90000 -1.47231 0.57694 0.03807 22.566 0.010 1.451 0.013 0.49837 -15.47164
6 90900 22.15200 124.27300 9.45000 -1.39404 0.40213 0.11571 22.333 0.013 1.525 0.016 0.49846 -15.42631
6 90975 22.36100 -262.29999 10.05000 -1.65273 0.24030 0.03435 22.681 0.016 1.558 0.018 0.49854 -15.53370
6 91062 22.57000 149.29700 9.55000 -1.71281 0.89178 0.03549 22.543 0.011 1.283 0.014 0.49858 -15.41936
6 91076 22.60600 145.42000 9.20000 -1.45871 1.18641 0.03549 22.744 0.012 1.184 0.017 0.49858 -15.42044
6 91178 22.90000 -3.91100 9.65000 -3.47476 1.25827 0.03807 22.887 0.011 1.054 0.015 0.49867 -15.46192
6 91264 23.08500 157.40199 9.70000 -1.71761 0.92356 0.03549 22.758 0.012 1.287 0.016 0.49875 -15.41711
6 91487 23.60000 315.67099 10.10000 -1.48473 0.88898 0.03327 23.076 0.014 1.299 0.016 0.49888 -15.37314
6 2811 23.79170 18.40140 10.15000 -1.74021 0.60697 0.03800 22.64 0.08 1.41 0.0943398 0.4846412 -15.4690004
6 91637 23.99200 303.51700 10.15000 -1.74123 0.91377 0.03387 23.029 0.014 1.266 0.015 0.49900 -15.37653
6 91759 24.26500 -29.08900 10.25000 -1.65544 0.46410 0.03807 22.946 0.011 1.435 0.014 0.49908 -15.46892
6 2729 25.13810 -56.97110 9.65000 -1.43322 0.60928 0.03800 22.46 0.07 1.43 0.0806226 0.4842672 -15.4480636
6 92184 25.26800 43.41800 9.40000 -1.71147 1.06907 0.03661 22.723 0.009 1.225 0.013 0.49938 -15.44878
6 2718 25.29180 -90.60190 9.90000 -1.90117 0.33224 0.03800 22.25 0.07 1.36 0.0860233 0.4842245 -15.4387217
6 2715 25.35010 10.22330 9.80000 -1.71986 0.68531 0.03800 22.48 0.06 1.38 0.0781025 0.4842083 -15.4667287
6 2714 25.35770 -53.32140 9.60000 -1.96603 0.91429 0.03800 22.58 0.08 1.27 0.0943398 0.4842062 -15.4490774
6 92361 25.68500 -176.69901 9.20000 -1.70846 0.79342 0.17692 22.525 0.010 1.493 0.012 0.49950 -15.50992
6 2650 26.40060 -115.88400 9.60000 -1.96475 0.99109 0.03800 22.66 0.12 1.23 0.15 0.4839165 -15.4316990
6 2628 26.75340 -94.59610 9.75000 -1.89533 0.27597 0.03800 22.67 0.10 1.6 0.111803 0.4838185 -15.4376122
6 2617 26.84920 46.63910 9.00000 -1.95639 1.07382 0.03800 22.18 0.08 1.18 0.106301 0.4837919 -15.4768442
6 2600 27.00830 -90.80390 9.15000 -1.95705 1.29721 0.03800 22.71 0.10 1.11 0.134536 0.4837477 -15.4386656
6 92968 27.24000 -30.53300 9.75000 -1.89533 0.48500 0.03641 22.847 0.011 1.493 0.014 0.49992 -15.46931
6 93001 27.30000 203.95900 9.00000 -1.70702 1.49359 0.03482 23.017 0.017 1.073 0.020 0.49996 -15.40417
6 93320 28.06700 -696.30298 9.90000 -1.47233 0.65464 0.03251 22.641 0.009 1.401 0.011 0.50017 -15.65425
6 93334 28.09500 -48.61000 10.15000 -1.74021 0.70599 0.03641 22.767 0.009 1.358 0.012 0.50017 -15.47433
6 2548 28.13150 14.47670 10.30000 -1.49407 0.57976 0.03800 22.80 0.08 1.43 0.1 0.4834357 -15.4679102
6 93435 28.33500 -325.33401 10.15000 -1.99661 0.58518 0.03353 22.521 0.007 1.414 0.009 0.50025 -15.55119
6 93478 28.43800 242.58200 9.85000 -1.47024 0.74240 0.03387 22.694 0.009 1.365 0.011 0.50029 -15.39344
6 93544 28.62700 -15.61800 8.50000 -1.96655 1.55732 0.21641 22.966 0.009 1.220 0.012 0.50033 -15.46517
6 93545 28.62700 -258.90900 10.05000 -1.40349 0.44899 0.03435 22.581 0.008 1.396 0.010 0.50033 -15.53275
6 93746 29.12300 24.38900 10.05000 -1.40349 0.32921 0.03661 22.410 0.007 1.433 0.009 0.50046 -15.45406
6 93762 29.15000 166.05800 9.50000 -1.96267 1.12126 0.03494 22.753 0.011 1.177 0.016 0.50050 -15.41469
6 93826 29.29400 -371.25201 10.00000 -1.47802 0.94841 0.03353 23.076 0.014 1.275 0.016 0.50054 -15.56397
6 94004 29.68000 -133.29800 9.75000 -1.46759 0.61401 0.03705 22.485 0.008 1.441 0.011 0.50063 -15.49786
6 94049 29.80500 -42.20300 9.80000 -1.96694 0.77615 0.03641 22.522 0.018 1.324 0.021 0.50067 -15.47256
6 2426 30.26380 22.43880 9.75000 -1.64668 0.00362 0.03800 22.49 0.07 1.75 0.0806226 0.4828434 -15.4701219
6 94249 30.28600 241.10001 10.15000 -1.74126 0.77765 0.03387 22.845 0.009 1.322 0.012 0.50079 -15.39386
6 2407 30.60610 109.95500 10.00000 -1.72952 0.42574 0.11571 22.57 0.14 1.61 0.148661 0.4827483 -15.4944320
6 2389 30.81280 -91.75000 10.10000 -1.99219 0.89368 0.03800 22.95 0.13 1.29 0.152643 0.4826909 -15.4384028
6 94534 30.97300 -100.08300 9.65000 -1.71633 1.05084 0.03705 22.915 0.010 1.241 0.013 0.50100 -15.48864
6 94615 31.17000 -32.63000 9.65000 -1.46417 1.01182 0.03641 22.899 0.013 1.257 0.017 0.50108 -15.46989
6 2359 31.29910 -65.75260 10.05000 -1.73261 0.69773 0.03800 22.69 0.09 1.37 0.102956 0.4825558 -15.4456243
6 94672 31.31600 33.88900 9.90000 -1.97547 0.80880 0.03661 22.634 0.008 1.304 0.011 0.50113 -15.45142
6 2347 31.45860 -76.26170 10.30000 -1.65571 0.31743 0.03800 22.86 0.10 1.51 0.116619 0.4825115 -15.4427051
6 2345 31.48380 71.34950 9.35000 -1.71024 1.08149 0.03800 22.65 0.07 1.21 0.0860233 0.4825045 -15.4837082
6 2339 31.55870 -106.41900 9.75000 -1.89972 0.61955 0.03800 22.44 0.10 1.45 0.111803 0.4824837 -15.4343282
6 94779 31.57900 120.46300 9.10000 -1.95619 1.40669 0.11571 23.091 0.014 1.171 0.018 0.50117 -15.42736
6 94934 31.86800 79.41500 9.15000 -1.70761 1.41264 0.03661 22.972 0.009 1.088 0.014 0.50125 -15.43878
6 2320 31.89200 27.12020 10.15000 -1.65401 0.13148 0.03800 22.79 0.12 1.64 0.13 0.4823911 -15.4714223
6 2306 32.17140 -75.89810 9.80000 -1.46851 0.83721 0.03800 22.79 0.09 1.33 0.114018 0.4823135 -15.4428061
6 95121 32.29400 -27.51400 9.65000 -1.71523 0.63747 0.03641 22.297 0.009 1.398 0.011 0.50138 -15.46847
6 2294 32.35790 115.21000 9.10000 -1.95632 0.72075 0.11571 22.03 0.06 1.43 0.072111 0.4822617 -15.4958918
6 95194 32.47500 91.31700 9.85000 -1.70199 0.71091 0.03571 22.562 0.009 1.366 0.012 0.50146 -15.43547
6 2285 32.49400 115.04800 9.90000 -1.90117 0.01469 0.11571 22.10 0.07 1.57 0.0806226 0.4822239 -15.4958468
6 95305 32.76000 -157.61099 10.10000 -1.99000 0.92300 0.03543 22.940 0.009 1.248 0.013 0.50154 -15.50461
6 95412 33.02400 9.04200 9.85000 -1.47034 0.70915 0.03641 22.656 0.012 1.384 0.014 0.50158 -15.45833
6 2261 33.02890 154.89700 10.05000 -1.40349 0.39991 0.03800 22.54 0.09 1.42 0.108167 0.4820753 -15.5069158
6 95447 33.12500 122.19600 8.50000 -1.46801 1.54555 0.11571 22.726 0.009 1.133 0.014 0.50163 -15.42689
6 95496 33.26300 -78.55500 9.90000 -1.72411 0.81235 0.03705 22.728 0.011 1.323 0.013 0.50167 -15.48267
